x,y
50.1,50.0
51.000000000000014,459.70000610351656
50.90000000000001,885.000048828126
54.40000076293951,1345.1999999999975
50.300000000000004,1779.9000244140589
53.100000000000044,2206.9999999999964
53.40000000000005,2655.7999511718713
50.0,3085.199999999996
50.0,3487.1999511718714
50.2,3949.3000488281214
471.70001220703216,3949.9999999999964
875.4000244140634,3949.9999999999964
1294.9999999999964,3949.9999999999964
1851.8000244140585,3949.9000488281213
2279.0999999999963,3949.9999999999964
2706.1999511718714,3949.9999999999964
3111.9999999999964,3949.9999999999964
3514.199999999996,3949.9999999999964
3949.9999999999964,3949.9999999999964
3949.9999999999964,3511.8659667968714
3949.9999999999964,3086.9999023437463
3949.9999999999964,2667.9999999999964
3949.9999999999964,2199.800097656246
3949.9999999999964,1781.4999755859326
3949.9999999999964,1352.2999755859337
3949.9999999999964,508.0000000000009
3949.9999999999964,919.8999877929688
3949.9999999999964,50.60000000000001
3538.3999023437464,50.0
3091.3000488281214,51.20000000000002
2649.8000488281214,52.90000000000004
2236.3000488281214,54.10000000000006
1804.5999755859339,51.000000000000014
1337.1999511718714,51.000000000000014
909.1660156250009,52.20000000000003
499.13299560546966,51.20000000000002
1990.9999999999964,2429.9999999999964
3330.3999023437464,2430.1000976562464
1138.999999999996,2425.5999511718715
2868.1000976562464,2436.3999023437464
1571.9000244140589,2429.3999023437464
2412.9999999999964,2431.9999999999964
2877.1999511718714,1124.0999999999963
2416.4000488281213,1130.7999755859337
1577.2999755859337,1587.6999755859338
1582.1000244140587,1126.3000488281214
694.3999755859385,1446.8999267578092
3196.9999999999964,3365.9999999999964
1434.7999755859337,3295.9999023437463
3388.0999999999985,1022.3999877929696
